nutrition,measure,food_product,value
Vitamin E (alpha-tocopherol),MG,Horseradish,0.0
Vitamin E (alpha-tocopherol),MG,Jerusalem Artichoke,0.0
Vitamin E (alpha-tocopherol),MG,Kirsch,0.0
Vitamin E (alpha-tocopherol),MG,Kumquat,0.0
Vitamin E (alpha-tocopherol),MG,Lamb,0.0
Vitamin E (alpha-tocopherol),MG,Lamb Chop,0.0
Vitamin E (alpha-tocopherol),MG,Lamb Shank,0.0
Vitamin E (alpha-tocopherol),MG,Leafy Green,0.0
Vitamin E (alpha-tocopherol),MG,Leek,0.06666666666666667
Vitamin E (alpha-tocopherol),MG,Lentil,0.06666666666666667
Vitamin E (alpha-tocopherol),MG,Lettuce,0.0
Vitamin E (alpha-tocopherol),MG,Lima Bean,0.06666666666666667
Vitamin E (alpha-tocopherol),MG,Lime,0.0
Vitamin E (alpha-tocopherol),MG,Lime Juice,0.0
Vitamin E (alpha-tocopherol),MG,Liqueur,0.0
Vitamin E (alpha-tocopherol),MG,Lobster,0.06666666666666667
Vitamin E (alpha-tocopherol),MG,Lychee,0.0
Vitamin E (alpha-tocopherol),MG,Macadamia Nut,0.0
Vitamin E (alpha-tocopherol),MG,Margarita,0.0
Vitamin E (alpha-tocopherol),MG,Molasses,0.0
Vitamin E (alpha-tocopherol),MG,Mussel,0.0
Vitamin E (alpha-tocopherol),MG,Mustard,0.0
Vitamin E (alpha-tocopherol),MG,Nectarine,0.0
Vitamin E (alpha-tocopherol),MG,Nut,0.0
Vitamin E (alpha-tocopherol),MG,Nutmeg,0.0
Vitamin E (alpha-tocopherol),MG,Oat,0.0
Vitamin E (alpha-tocopherol),MG,Octopus,0.13333333333333333
Vitamin E (alpha-tocopherol),MG,Olive,0.4
Vitamin E (alpha-tocopherol),MG,Organic,0.0
Vitamin E (alpha-tocopherol),MG,Oyster,0.06666666666666667
Vitamin E (alpha-tocopherol),MG,Parmesan,0.0
Vitamin E (alpha-tocopherol),MG,Parsnip,0.06666666666666667
Vitamin E (alpha-tocopherol),MG,Pea,0.13333333333333333
Vitamin E (alpha-tocopherol),MG,Peanut Butter,0.6
Vitamin E (alpha-tocopherol),MG,Pear,0.0
Vitamin E (alpha-tocopherol),MG,Pecan,0.06666666666666667
Vitamin E (alpha-tocopherol),MG,Persimmon,0.06666666666666667
Vitamin E (alpha-tocopherol),MG,Pine Nut,0.6
Vitamin E (alpha-tocopherol),MG,Plantain,0.3333333333333333
Vitamin E (alpha-tocopherol),MG,Plum,0.0
Vitamin E (alpha-tocopherol),MG,Poppy,0.13333333333333333
Vitamin E (alpha-tocopherol),MG,Pork Chop,0.0
Vitamin E (alpha-tocopherol),MG,Pork Rib,0.0
Vitamin E (alpha-tocopherol),MG,Port,0.0
Vitamin E (alpha-tocopherol),MG,Potato,0.06666666666666667
Vitamin E (alpha-tocopherol),MG,Poultry,0.0
Vitamin E (alpha-tocopherol),MG,Poultry Sausage,0.0
Vitamin E (alpha-tocopherol),MG,Quail,0.0
Vitamin E (alpha-tocopherol),MG,Rabbit,0.0
Vitamin E (alpha-tocopherol),MG,Rack Of Lamb,0.0
Vitamin E (alpha-tocopherol),MG,Radish,0.0
Vitamin E (alpha-tocopherol),MG,Red Wine,0.0
Vitamin E (alpha-tocopherol),MG,Rhubarb,0.0
Vitamin E (alpha-tocopherol),MG,Ricotta,0.0
Vitamin E (alpha-tocopherol),MG,Roast,0.0
Vitamin E (alpha-tocopherol),MG,Root Vegetable,0.0
Vitamin E (alpha-tocopherol),MG,Rum,0.0
Vitamin E (alpha-tocopherol),MG,Sake,0.0
Vitamin E (alpha-tocopherol),MG,Sardine,0.06666666666666667
Vitamin E (alpha-tocopherol),MG,Scallop,0.06666666666666667
Vitamin E (alpha-tocopherol),MG,Scotch,0.0
Vitamin E (alpha-tocopherol),MG,Sesame,0.3333333333333333
Vitamin E (alpha-tocopherol),MG,Sesame Oil,0.06666666666666667
Vitamin E (alpha-tocopherol),MG,Shallot,0.0
Vitamin E (alpha-tocopherol),MG,Shellfish,0.13333333333333333
Vitamin E (alpha-tocopherol),MG,Sorbet,0.0
Vitamin E (alpha-tocopherol),MG,Soy,0.06666666666666667
Vitamin E (alpha-tocopherol),MG,Soy Sauce,0.0
Vitamin E (alpha-tocopherol),MG,Sparkling Wine,0.0
Vitamin E (alpha-tocopherol),MG,Spice,0.06666666666666667
Vitamin E (alpha-tocopherol),MG,Squash,0.0
Vitamin E (alpha-tocopherol),MG,Swordfish,0.13333333333333333
Vitamin E (alpha-tocopherol),MG,Tamarind,0.0
Vitamin E (alpha-tocopherol),MG,Tequila,0.0
Vitamin E (alpha-tocopherol),MG,Tomatillo,0.0
Vitamin E (alpha-tocopherol),MG,Tropical Fruit,0.0
Vitamin E (alpha-tocopherol),MG,Trout,0.2
Vitamin E (alpha-tocopherol),MG,Vanilla,0.0
Vitamin E (alpha-tocopherol),MG,Veal,0.0
Vitamin E (alpha-tocopherol),MG,Vegetable,0.0
Vitamin E (alpha-tocopherol),MG,Venison,0.0
Vitamin E (alpha-tocopherol),MG,Vinegar,0.0
Vitamin E (alpha-tocopherol),MG,Vodka,0.0
Vitamin E (alpha-tocopherol),MG,Wasabi,0.2
Vitamin E (alpha-tocopherol),MG,Watercress,0.06666666666666667
Vitamin E (alpha-tocopherol),MG,Wedding,0.0
Vitamin E (alpha-tocopherol),MG,Whiskey,0.0
Vitamin E (alpha-tocopherol),MG,White Wine,0.0
Vitamin E (alpha-tocopherol),MG,Wine,0.0
Vitamin E (alpha-tocopherol),MG,Wok,1.1333333333333333
Vitamin D (D2 + D3),UG,Almond,0.0
Vitamin D (D2 + D3),UG,Anchovy,0.05
Vitamin D (D2 + D3),UG,Anise,0.0
Vitamin D (D2 + D3),UG,Asian Pear,0.0
Vitamin D (D2 + D3),UG,Avocado,0.0
Vitamin D (D2 + D3),UG,Barley,0.0
Vitamin D (D2 + D3),UG,Bass,0.2
Vitamin D (D2 + D3),UG,Bean,0.0
Vitamin D (D2 + D3),UG,Beef Rib,0.0
Vitamin D (D2 + D3),UG,Beer,0.0
Vitamin D (D2 + D3),UG,Beet,0.0
Vitamin D (D2 + D3),UG,Berry,0.0
Vitamin D (D2 + D3),UG,Bitters,0.0
Vitamin D (D2 + D3),UG,Bran,0.0
Vitamin D (D2 + D3),UG,Brandy,0.0
Vitamin D (D2 + D3),UG,Brisket,0.0
Vitamin D (D2 + D3),UG,Brussel Sprout,0.0
Vitamin D (D2 + D3),UG,Cabbage,0.0
Vitamin D (D2 + D3),UG,Carrot,0.0
Vitamin D (D2 + D3),UG,Champagne,0.0
Vitamin D (D2 + D3),UG,Chard,0.0
Vitamin D (D2 + D3),UG,Chartreuse,0.0
Vitamin D (D2 + D3),UG,Chile,0.0
Vitamin D (D2 + D3),UG,Chile Pepper,0.0
Vitamin D (D2 + D3),UG,Chill,0.0
Vitamin D (D2 + D3),UG,Chive,0.0
Vitamin D (D2 + D3),UG,Citrus,0.0
Vitamin D (D2 + D3),UG,Clam,0.0
Vitamin D (D2 + D3),UG,Clove,0.0
Vitamin D (D2 + D3),UG,Coriander,0.0
Vitamin D (D2 + D3),UG,Crab,0.0
Vitamin D (D2 + D3),UG,Cranberry Sauce,0.0
Vitamin D (D2 + D3),UG,Cucumber,0.0
Vitamin D (D2 + D3),UG,Cumin,0.0
Vitamin D (D2 + D3),UG,Currant,0.0
Vitamin D (D2 + D3),UG,Date,0.0
Vitamin D (D2 + D3),UG,Dried Fruit,0.0
Vitamin D (D2 + D3),UG,Duck,0.0
Vitamin D (D2 + D3),UG,Eau De Vie,0.0
Vitamin D (D2 + D3),UG,Eggplant,0.0
Vitamin D (D2 + D3),UG,Endive,0.0
Vitamin D (D2 + D3),UG,Fennel,0.0
Vitamin D (D2 + D3),UG,Fish,0.0
Vitamin D (D2 + D3),UG,Fontina,0.0
Vitamin D (D2 + D3),UG,Gin,0.0
Vitamin D (D2 + D3),UG,Grains,0.0
Vitamin D (D2 + D3),UG,Ham,0.0
Vitamin D (D2 + D3),UG,Herb,0.0
Vitamin D (D2 + D3),UG,Honey,0.0
Vitamin D (D2 + D3),UG,Honeydew,0.0
Vitamin D (D2 + D3),UG,Horseradish,0.0
Vitamin D (D2 + D3),UG,Jerusalem Artichoke,0.0
Vitamin D (D2 + D3),UG,Kirsch,0.0
Vitamin D (D2 + D3),UG,Kumquat,0.0
Vitamin D (D2 + D3),UG,Lamb,0.0
Vitamin D (D2 + D3),UG,Lamb Chop,0.0
Vitamin D (D2 + D3),UG,Lamb Shank,0.0
Vitamin D (D2 + D3),UG,Leafy Green,0.0
Vitamin D (D2 + D3),UG,Leek,0.0
Vitamin D (D2 + D3),UG,Lentil,0.0
Vitamin D (D2 + D3),UG,Lettuce,0.0
Vitamin D (D2 + D3),UG,Lima Bean,0.0
Vitamin D (D2 + D3),UG,Lime,0.05
Vitamin D (D2 + D3),UG,Lime Juice,0.0
Vitamin D (D2 + D3),UG,Liqueur,0.0
Vitamin D (D2 + D3),UG,Lobster,0.0
Vitamin D (D2 + D3),UG,Lychee,0.0
Vitamin D (D2 + D3),UG,Macadamia Nut,0.0
Vitamin D (D2 + D3),UG,Margarita,0.0
Vitamin D (D2 + D3),UG,Molasses,0.0
Vitamin D (D2 + D3),UG,Mussel,0.0
Vitamin D (D2 + D3),UG,Mustard,0.0
Vitamin D (D2 + D3),UG,Nectarine,0.0
Vitamin D (D2 + D3),UG,Nut,0.0
Vitamin D (D2 + D3),UG,Oat,0.0
Vitamin D (D2 + D3),UG,Octopus,0.0
Vitamin D (D2 + D3),UG,Olive,0.0
Vitamin D (D2 + D3),UG,Organic,0.05
Vitamin D (D2 + D3),UG,Oyster,0.0
Vitamin D (D2 + D3),UG,Parmesan,0.0
Vitamin D (D2 + D3),UG,Parsnip,0.0
Vitamin D (D2 + D3),UG,Pea,0.0
Vitamin D (D2 + D3),UG,Peanut Butter,0.0
Vitamin D (D2 + D3),UG,Pear,0.0
Vitamin D (D2 + D3),UG,Pecan,0.0
Vitamin D (D2 + D3),UG,Persimmon,0.0
Vitamin D (D2 + D3),UG,Pine Nut,0.0
Vitamin D (D2 + D3),UG,Plantain,0.0
Vitamin D (D2 + D3),UG,Plum,0.0
Vitamin D (D2 + D3),UG,Poppy,0.0
Vitamin D (D2 + D3),UG,Pork Chop,0.0
Vitamin D (D2 + D3),UG,Pork Rib,0.0
Vitamin D (D2 + D3),UG,Port,0.0
Vitamin D (D2 + D3),UG,Potato,0.0
Vitamin D (D2 + D3),UG,Poultry,0.0
Vitamin D (D2 + D3),UG,Poultry Sausage,0.0
Vitamin D (D2 + D3),UG,Quail,0.0
Vitamin D (D2 + D3),UG,Rabbit,0.0
Vitamin D (D2 + D3),UG,Rack Of Lamb,0.0
Vitamin D (D2 + D3),UG,Radish,0.0
Vitamin D (D2 + D3),UG,Red Wine,0.0
Vitamin D (D2 + D3),UG,Rhubarb,0.0
Vitamin D (D2 + D3),UG,Ricotta,0.0
Vitamin D (D2 + D3),UG,Roast,0.0
Vitamin D (D2 + D3),UG,Root Vegetable,0.0
Vitamin D (D2 + D3),UG,Rum,0.0
Vitamin D (D2 + D3),UG,Saffron,0.0
Vitamin D (D2 + D3),UG,Sake,0.0
Vitamin D (D2 + D3),UG,Sardine,0.1
Vitamin D (D2 + D3),UG,Scallop,0.0
Vitamin D (D2 + D3),UG,Scotch,0.0
Vitamin D (D2 + D3),UG,Seed,0.0
Vitamin D (D2 + D3),UG,Sesame,0.0
Vitamin D (D2 + D3),UG,Sesame Oil,0.0
Vitamin D (D2 + D3),UG,Shallot,0.0
Vitamin D (D2 + D3),UG,Shellfish,0.0
Vitamin D (D2 + D3),UG,Sorbet,0.0
Vitamin D (D2 + D3),UG,Soy,0.0
Vitamin D (D2 + D3),UG,Soy Sauce,0.0
Vitamin D (D2 + D3),UG,Sparkling Wine,0.0
Vitamin D (D2 + D3),UG,Spice,0.0
Vitamin D (D2 + D3),UG,Squash,0.0
Vitamin D (D2 + D3),UG,Swordfish,0.7
Vitamin D (D2 + D3),UG,Tamarind,0.0
Vitamin D (D2 + D3),UG,Tequila,0.0
Vitamin D (D2 + D3),UG,Tomatillo,0.0
Vitamin D (D2 + D3),UG,Tropical Fruit,0.0
Vitamin D (D2 + D3),UG,Trout,0.6
Vitamin D (D2 + D3),UG,Turnip,0.0
Vitamin D (D2 + D3),UG,Vanilla,0.0
Vitamin D (D2 + D3),UG,Veal,0.0
Vitamin D (D2 + D3),UG,Vegetable,0.0
Vitamin D (D2 + D3),UG,Venison,0.0
Vitamin D (D2 + D3),UG,Vinegar,0.0
Vitamin D (D2 + D3),UG,Vodka,0.0
Vitamin D (D2 + D3),UG,Wasabi,0.0
Vitamin D (D2 + D3),UG,Watercress,0.0
Vitamin D (D2 + D3),UG,Wedding,0.0
Vitamin D (D2 + D3),UG,Whiskey,0.0
Vitamin D (D2 + D3),UG,White Wine,0.0
Vitamin D (D2 + D3),UG,Wine,0.0
"Vitamin C, total ascorbic acid",MG,Almond,0.0
"Vitamin C, total ascorbic acid",MG,Anchovy,0.0
"Vitamin C, total ascorbic acid",MG,Anise,0.23333333333333334
"Vitamin C, total ascorbic acid",MG,Apple,0.03333333333333333
"Vitamin C, total ascorbic acid",MG,Apricot,0.18888888888888888
"Vitamin C, total ascorbic acid",MG,Artichoke,0.0
"Vitamin C, total ascorbic acid",MG,Arugula,0.15555555555555556
"Vitamin C, total ascorbic acid",MG,Asian Pear,0.03333333333333333
"Vitamin C, total ascorbic acid",MG,Asparagus,0.05555555555555555
"Vitamin C, total ascorbic acid",MG,Avocado,0.0
"Vitamin C, total ascorbic acid",MG,Bacon,0.0
"Vitamin C, total ascorbic acid",MG,Banana,0.16666666666666666
"Vitamin C, total ascorbic acid",MG,Barley,0.0
"Vitamin C, total ascorbic acid",MG,Bass,0.0
"Vitamin C, total ascorbic acid",MG,Bean,0.0
"Vitamin C, total ascorbic acid",MG,Beef,0.0
"Vitamin C, total ascorbic acid",MG,Beef Rib,0.0
"Vitamin C, total ascorbic acid",MG,Beef Shank,0.0
"Vitamin C, total ascorbic acid",MG,Beef Tenderloin,0.0
"Vitamin C, total ascorbic acid",MG,Beer,0.0
"Vitamin C, total ascorbic acid",MG,Beet,0.022222222222222223
"Vitamin C, total ascorbic acid",MG,Bell Pepper,1.1
"Vitamin C, total ascorbic acid",MG,Berry,0.4666666666666667
"Vitamin C, total ascorbic acid",MG,Bitters,0.34444444444444444
"Vitamin C, total ascorbic acid",MG,Blackberry,0.08888888888888889
"Vitamin C, total ascorbic acid",MG,Blue Cheese,0.0
"Vitamin C, total ascorbic acid",MG,Bok Choy,0.5
"Vitamin C, total ascorbic acid",MG,Bran,0.0
"Vitamin C, total ascorbic acid",MG,Brandy,0.0
"Vitamin C, total ascorbic acid",MG,Bread,0.011111111111111112
"Vitamin C, total ascorbic acid",MG,Breadcrumbs,0.0
"Vitamin C, total ascorbic acid",MG,Brisket,0.0
"Vitamin C, total ascorbic acid",MG,Broccoli,0.9888888888888889
"Vitamin C, total ascorbic acid",MG,Brown Rice,0.0
"Vitamin C, total ascorbic acid",MG,Brussel Sprout,0.9444444444444444
"Vitamin C, total ascorbic acid",MG,Bulgur,0.0
"Vitamin C, total ascorbic acid",MG,Buttermilk,0.0
"Vitamin C, total ascorbic acid",MG,Butternut Squash,0.23333333333333334
"Vitamin C, total ascorbic acid",MG,Cabbage,0.0
"Vitamin C, total ascorbic acid",MG,Calvados,0.0
"Vitamin C, total ascorbic acid",MG,Candy Thermometer,0.011111111111111112
"Vitamin C, total ascorbic acid",MG,Cantaloupe,0.3888888888888889
"Vitamin C, total ascorbic acid",MG,Caraway,0.0
"Vitamin C, total ascorbic acid",MG,Carrot,0.05555555555555555
"Vitamin C, total ascorbic acid",MG,Cashew,0.0
"Vitamin C, total ascorbic acid",MG,Celery,0.08888888888888889
"Vitamin C, total ascorbic acid",MG,Champagne,0.044444444444444446
"Vitamin C, total ascorbic acid",MG,Chard,0.23333333333333334
"Vitamin C, total ascorbic acid",MG,Chartreuse,0.0
"Vitamin C, total ascorbic acid",MG,Cheddar,0.0
"Vitamin C, total ascorbic acid",MG,Cherry,0.0
"Vitamin C, total ascorbic acid",MG,Chestnut,0.26666666666666666
"Vitamin C, total ascorbic acid",MG,Chicken,0.0
"Vitamin C, total ascorbic acid",MG,Chickpea,0.03333333333333333
"Vitamin C, total ascorbic acid",MG,Chile,0.35555555555555557
"Vitamin C, total ascorbic acid",MG,Chile Pepper,0.34444444444444444
"Vitamin C, total ascorbic acid",MG,Chili,0.0
"Vitamin C, total ascorbic acid",MG,Chill,0.36666666666666664
"Vitamin C, total ascorbic acid",MG,Chive,0.6444444444444445
"Vitamin C, total ascorbic acid",MG,Chocolate,0.0
"Vitamin C, total ascorbic acid",MG,Citrus,0.2777777777777778
"Vitamin C, total ascorbic acid",MG,Clam,0.14444444444444443
"Vitamin C, total ascorbic acid",MG,Clove,0.0
"Vitamin C, total ascorbic acid",MG,Coconut,0.0
"Vitamin C, total ascorbic acid",MG,Cod,0.03333333333333333
"Vitamin C, total ascorbic acid",MG,Collard Greens,0.3888888888888889
"Vitamin C, total ascorbic acid",MG,Coriander,0.23333333333333334
"Vitamin C, total ascorbic acid",MG,Cornmeal,0.0
"Vitamin C, total ascorbic acid",MG,Cottage Cheese,0.0
"Vitamin C, total ascorbic acid",MG,Crab,0.03333333333333333
"Vitamin C, total ascorbic acid",MG,Cranberry,0.2777777777777778
"Vitamin C, total ascorbic acid",MG,Cranberry Sauce,0.011111111111111112
"Vitamin C, total ascorbic acid",MG,Cucumber,0.022222222222222223
"Vitamin C, total ascorbic acid",MG,Cumin,0.07777777777777778
"Vitamin C, total ascorbic acid",MG,Currant,0.044444444444444446
"Vitamin C, total ascorbic acid",MG,Date,0.0
"Vitamin C, total ascorbic acid",MG,Dill,0.022222222222222223
"Vitamin C, total ascorbic acid",MG,Dried Fruit,0.05555555555555555
"Vitamin C, total ascorbic acid",MG,Duck,0.0
"Vitamin C, total ascorbic acid",MG,Eau De Vie,0.022222222222222223
"Vitamin C, total ascorbic acid",MG,Egg,0.0
"Vitamin C, total ascorbic acid",MG,Eggplant,0.07777777777777778
"Vitamin C, total ascorbic acid",MG,Endive,0.06666666666666667
"Vitamin C, total ascorbic acid",MG,Fennel,0.12222222222222222
"Vitamin C, total ascorbic acid",MG,Fish,0.0
"Vitamin C, total ascorbic acid",MG,Fontina,0.0
"Vitamin C, total ascorbic acid",MG,Frangelico,0.0
"Vitamin C, total ascorbic acid",MG,Fruit Juice,0.0
"Vitamin C, total ascorbic acid",MG,Garlic,0.8888888888888888
"Vitamin C, total ascorbic acid",MG,Gin,0.0
"Vitamin C, total ascorbic acid",MG,Goat Cheese,0.044444444444444446
"Vitamin C, total ascorbic acid",MG,Goose,0.0
"Vitamin C, total ascorbic acid",MG,Gouda,0.0
"Vitamin C, total ascorbic acid",MG,Grains,0.0
"Vitamin C, total ascorbic acid",MG,Grape,0.2222222222222222
"Vitamin C, total ascorbic acid",MG,Green Bean,0.0
"Vitamin C, total ascorbic acid",MG,Ground Beef,0.0
"Vitamin C, total ascorbic acid",MG,Ground Lamb,0.0
"Vitamin C, total ascorbic acid",MG,Halibut,0.0
"Vitamin C, total ascorbic acid",MG,Ham,0.0
"Vitamin C, total ascorbic acid",MG,Hamburger,0.0
"Vitamin C, total ascorbic acid",MG,Hazelnut,0.0
"Vitamin C, total ascorbic acid",MG,Herb,0.0
"Vitamin C, total ascorbic acid",MG,Honey,0.0
"Vitamin C, total ascorbic acid",MG,Honeydew,0.2
"Vitamin C, total ascorbic acid",MG,Horseradish,0.26666666666666666
"Vitamin C, total ascorbic acid",MG,Hot Pepper,0.0
"Vitamin C, total ascorbic acid",MG,Ice Cream,0.0
"Vitamin C, total ascorbic acid",MG,Jerusalem Artichoke,0.044444444444444446
"Vitamin C, total ascorbic acid",MG,Kale,1.3555555555555556
"Vitamin C, total ascorbic acid",MG,Kirsch,0.0
"Vitamin C, total ascorbic acid",MG,Kiwi,0.044444444444444446
"Vitamin C, total ascorbic acid",MG,Kumquat,0.4777777777777778
"Vitamin C, total ascorbic acid",MG,Lamb,0.0
"Vitamin C, total ascorbic acid",MG,Lamb Chop,0.0
"Vitamin C, total ascorbic acid",MG,Lamb Shank,0.0
"Vitamin C, total ascorbic acid",MG,Lasagna,0.07777777777777778
"Vitamin C, total ascorbic acid",MG,Leafy Green,0.06666666666666667
"Vitamin C, total ascorbic acid",MG,Leek,0.1111111111111111
"Vitamin C, total ascorbic acid",MG,Legume,0.044444444444444446
"Vitamin C, total ascorbic acid",MG,Lemon,0.044444444444444446
"Vitamin C, total ascorbic acid",MG,Lemon Juice,0.26666666666666666
"Vitamin C, total ascorbic acid",MG,Lemongrass,0.0
"Vitamin C, total ascorbic acid",MG,Lentil,0.07777777777777778
"Vitamin C, total ascorbic acid",MG,Lettuce,0.06666666666666667
"Vitamin C, total ascorbic acid",MG,Lima Bean,0.0
"Vitamin C, total ascorbic acid",MG,Lime,0.05555555555555555
"Vitamin C, total ascorbic acid",MG,Lime Juice,0.3333333333333333
"Vitamin C, total ascorbic acid",MG,Liqueur,0.0
"Vitamin C, total ascorbic acid",MG,Lobster,0.0
"Vitamin C, total ascorbic acid",MG,Lychee,0.7888888888888889
"Vitamin C, total ascorbic acid",MG,Macadamia Nut,0.011111111111111112
"Vitamin C, total ascorbic acid",MG,Mango,0.3333333333333333
"Vitamin C, total ascorbic acid",MG,Maple Syrup,0.0
"Vitamin C, total ascorbic acid",MG,Margarita,0.022222222222222223
"Vitamin C, total ascorbic acid",MG,Marsala,0.0
"Vitamin C, total ascorbic acid",MG,Mayonnaise,0.0
"Vitamin C, total ascorbic acid",MG,Meat,0.0
"Vitamin C, total ascorbic acid",MG,Meatball,0.0
"Vitamin C, total ascorbic acid",MG,Melon,0.05555555555555555
"Vitamin C, total ascorbic acid",MG,Mezcal,0.3333333333333333
"Vitamin C, total ascorbic acid",MG,Molasses,0.0
"Vitamin C, total ascorbic acid",MG,Monterey Jack,0.0
"Vitamin C, total ascorbic acid",MG,Mozzarella,0.0
"Vitamin C, total ascorbic acid",MG,Muffin,0.03333333333333333
"Vitamin C, total ascorbic acid",MG,Mussel,0.08888888888888889
"Vitamin C, total ascorbic acid",MG,Mustard,0.0
"Vitamin C, total ascorbic acid",MG,Mustard Greens,0.5222222222222223
"Vitamin C, total ascorbic acid",MG,Nectarine,0.022222222222222223
"Vitamin C, total ascorbic acid",MG,Nut,0.0
"Vitamin C, total ascorbic acid",MG,Nutmeg,0.0
"Vitamin C, total ascorbic acid",MG,Oat,0.0
"Vitamin C, total ascorbic acid",MG,Oatmeal,0.7333333333333333
"Vitamin C, total ascorbic acid",MG,Octopus,0.03333333333333333
"Vitamin C, total ascorbic acid",MG,Okra,0.13333333333333333
"Vitamin C, total ascorbic acid",MG,Olive,0.0
"Vitamin C, total ascorbic acid",MG,Onion,0.0
"Vitamin C, total ascorbic acid",MG,Orange Juice,0.2777777777777778
"Vitamin C, total ascorbic acid",MG,Organic,0.07777777777777778
"Vitamin C, total ascorbic acid",MG,Orzo,0.0
"Vitamin C, total ascorbic acid",MG,Oyster,0.011111111111111112
"Vitamin C, total ascorbic acid",MG,Papaya,0.06666666666666667
"Vitamin C, total ascorbic acid",MG,Parmesan,0.0
"Vitamin C, total ascorbic acid",MG,Parsnip,0.13333333333333333
"Vitamin C, total ascorbic acid",MG,Party,0.0
"Vitamin C, total ascorbic acid",MG,Passion Fruit,0.36666666666666664
"Vitamin C, total ascorbic acid",MG,Pasta,0.044444444444444446
"Vitamin C, total ascorbic acid",MG,Pea,0.0
"Vitamin C, total ascorbic acid",MG,Peach,0.05555555555555555
"Vitamin C, total ascorbic acid",MG,Peanut Butter,0.0
"Vitamin C, total ascorbic acid",MG,Pear,0.044444444444444446
"Vitamin C, total ascorbic acid",MG,Pecan,0.011111111111111112
"Vitamin C, total ascorbic acid",MG,Pepper,0.23333333333333334
"Vitamin C, total ascorbic acid",MG,Persimmon,0.044444444444444446
"Vitamin C, total ascorbic acid",MG,Pine Nut,0.0
"Vitamin C, total ascorbic acid",MG,Pineapple,0.0
"Vitamin C, total ascorbic acid",MG,Pistachio,0.044444444444444446
"Vitamin C, total ascorbic acid",MG,Plantain,0.35555555555555557
"Vitamin C, total ascorbic acid",MG,Plum,0.05555555555555555
"Vitamin C, total ascorbic acid",MG,Pomegranate,0.06666666666666667
"Vitamin C, total ascorbic acid",MG,Pomegranate Juice,0.1111111111111111
"Vitamin C, total ascorbic acid",MG,Poppy,0.0
"Vitamin C, total ascorbic acid",MG,Pork,0.0
"Vitamin C, total ascorbic acid",MG,Pork Chop,0.0
"Vitamin C, total ascorbic acid",MG,Pork Rib,0.0
"Vitamin C, total ascorbic acid",MG,Pork Tenderloin,0.011111111111111112
"Vitamin C, total ascorbic acid",MG,Port,0.0
"Vitamin C, total ascorbic acid",MG,Potato,0.0
"Vitamin C, total ascorbic acid",MG,Poultry,0.0
"Vitamin C, total ascorbic acid",MG,Poultry Sausage,0.0
"Vitamin C, total ascorbic acid",MG,Prune,0.044444444444444446
"Vitamin C, total ascorbic acid",MG,Pumpkin,0.044444444444444446
"Vitamin C, total ascorbic acid",MG,Punch,0.0
"Vitamin C, total ascorbic acid",MG,Quail,0.022222222222222223
"Vitamin C, total ascorbic acid",MG,Quince,0.16666666666666666
"Vitamin C, total ascorbic acid",MG,Quinoa,0.03333333333333333
"Vitamin C, total ascorbic acid",MG,Rabbit,0.0
"Vitamin C, total ascorbic acid",MG,Rack Of Lamb,0.0
"Vitamin C, total ascorbic acid",MG,Radicchio,0.06666666666666667
"Vitamin C, total ascorbic acid",MG,Radish,0.15555555555555556
"Vitamin C, total ascorbic acid",MG,Raisin,0.06666666666666667
"Vitamin C, total ascorbic acid",MG,Red Wine,0.0
"Vitamin C, total ascorbic acid",MG,Rhubarb,0.05555555555555555
"Vitamin C, total ascorbic acid",MG,Rice,0.0
"Vitamin C, total ascorbic acid",MG,Ricotta,0.0
"Vitamin C, total ascorbic acid",MG,Roast,0.0
"Vitamin C, total ascorbic acid",MG,Root Vegetable,0.03333333333333333
"Vitamin C, total ascorbic acid",MG,Rum,0.0
"Vitamin C, total ascorbic acid",MG,Rutabaga,0.26666666666666666
"Vitamin C, total ascorbic acid",MG,Rye,0.0
"Vitamin C, total ascorbic acid",MG,Saffron,0.8888888888888888
"Vitamin C, total ascorbic acid",MG,Sake,0.0
"Vitamin C, total ascorbic acid",MG,Salmon,0.0
"Vitamin C, total ascorbic acid",MG,Sardine,0.0
"Vitamin C, total ascorbic acid",MG,Sausage,0.011111111111111112
"Vitamin C, total ascorbic acid",MG,Scallop,0.0
"Vitamin C, total ascorbic acid",MG,Scotch,0.0
"Vitamin C, total ascorbic acid",MG,Seed,0.06666666666666667
"Vitamin C, total ascorbic acid",MG,Sesame,0.0
"Vitamin C, total ascorbic acid",MG,Sesame Oil,0.0
"Vitamin C, total ascorbic acid",MG,Shallot,0.08888888888888889
"Vitamin C, total ascorbic acid",MG,Shellfish,0.0
"Vitamin C, total ascorbic acid",MG,Shrimp,0.0
"Vitamin C, total ascorbic acid",MG,Sorbet,0.05555555555555555
"Vitamin C, total ascorbic acid",MG,Sour Cream,0.0
"Vitamin C, total ascorbic acid",MG,Sourdough,0.0
"Vitamin C, total ascorbic acid",MG,Soy,0.0
"Vitamin C, total ascorbic acid",MG,Soy Sauce,0.0
"Vitamin C, total ascorbic acid",MG,Sparkling Wine,0.0
"Vitamin C, total ascorbic acid",MG,Spice,0.25555555555555554
"Vitamin C, total ascorbic acid",MG,Spinach,0.3111111111111111
"Vitamin C, total ascorbic acid",MG,Squash,0.03333333333333333
"Vitamin C, total ascorbic acid",MG,Squid,0.0
